"'King Arthur: Legend of the Sword' ,"
"'Jigsaw' ,"
"'American Assassin' ,"
"'The Foreigner' ,"
"'Everything, Everything' ,"
"'Wind River' ,"
"'Geostorm' ,"
"'Monster Trucks' ,"
"'Fist Fight' ,"
"'How to be a Latin Lover' ,"
"'Kidnap ' ,"
"'Underworld: Blood Wars' ,"
"'The Mountain Between Us' ,"
"'Life ' ,"
"'I, Tonya' ,"
"'Hostiles' ,"
"'Mollys Game' ,"
"'The Nut Job 2: Nutty by Nature' ,"
"'Rings' ,"
"'Logan Lucky' ,"
"'Home Again' ,"
"'Resident Evil: The Final Chapter' ,"
"'The House' ,"
"'All the Money in the World' ,"
"'Gifted' ,"
"'Downsizing' ,"
"'The Bye Bye Man' ,"
"'Victoria and Abdul' ,"
"'Rough Night' ,"
"'My Little Pony: The Movie' ,"
"'Leap!' ,"
"'Phantom Thread' ,"
"'Black Panther' ,"
"'Avengers: Infinity War' ,"
"'Incredibles 2' ,"
"'Jurassic World: Fallen Kingdom' ,"
"'Aquaman' ,"
"'Deadpool 2' ,"
"'Dr. Seuss The Grinch ' ,"
"'Mission: Impossible - Fallout' ,"
"'Ant-Man and the Wasp' ,"
"'Bohemian Rhapsody' ,"
"'A Star is Born ' ,"
"'Solo: A Star Wars Story' ,"
"'Venom ' ,"
"'Ralph Breaks the Internet' ,"
"'Spider-Man: Into The Spider-Verse' ,"
"'A Quiet Place' ,"
"'Crazy Rich Asians' ,"
"'Mary Poppins Returns' ,"
"'Hotel Transylvania 3: Summer Vacation' ,"
"'Fantastic Beasts: The Crimes of Grindelwald' ,"
"'Halloween ' ,"
"'The Meg' ,"
"'Oceans 8' ,"
"'Ready Player One' ,"
"'Bumblebee' ,"
"'Mamma Mia! Here We Go Again' ,"
"'The Nun' ,"
"'Creed II' ,"
"'Peter Rabbit' ,"
"'The Mule' ,"
"'The Equalizer 2' ,"
"'Rampage ' ,"
"'A Wrinkle in Time' ,"
"'Fifty Shades Freed' ,"
"'Disneys Christopher Robin' ,"
"'Green Book' ,"
"'I Can Only Imagine' ,"
"'Smallfoot' ,"
"'Night School ' ,"
"'The First Purge' ,"
"'Game Night' ,"
"'Book Club' ,"
"'The House With A Clock In Its Walls' ,"
"'Skyscraper' ,"
"'Insidious: The Last Key' ,"
"'Instant Family' ,"
"'Blockers' ,"
"'Pacific Rim Uprising' ,"
"'Tomb Raider' ,"
"'Maze Runner: The Death Cure' ,"
"'The Nutcracker and the Four Realms' ,"
"'Tag' ,"
"'A Simple Favor' ,"
"'Life of the Party' ,"
"'The Predator ' ,"
"'Overboard ' ,"
"'Sicario: Day of the Soldado' ,"
"'BlacKkKlansman' ,"
"'I Feel Pretty' ,"
"'Vice' ,"
"'Red Sparrow' ,"
"'Breaking In ' ,"
"'Goosebumps 2: Haunted Halloween' ,"
"'12 Strong' ,"
"'Den of Thieves' ,"
"'First Man' ,"
"'Hereditary' ,"
"'Tyler Perrys Acrimony' ,"
"'Sherlock Gnomes' ,"
"'Uncle Drew' ,"
"'Widows' ,"
"'Truth or Dare' ,"
"'Paddington 2' ,"
"'Love, Simon' ,"
"'Second Act' ,"
"'The Commuter' ,"
"'The 15:17 to Paris' ,"
"'Mile 22' ,"
"'Alpha' ,"
"'Peppermint' ,"
"'The Favourite' ,"
"'Death Wish ' ,"
"'The Spy Who Dumped Me' ,"
"'Annihilation' ,"
"'Isle Of Dogs' ,"
"'Nobodys Fool' ,"
"'Adrift' ,"
"'Robin Hood ' ,"
"'Super Troopers 2' ,"
"'Holmes and Watson' ,"
"'Slender Man' ,"
"'Teen Titans Go! To The Movies' ,"
"'The Hate U Give' ,"
"'Searching' ,"
"'Winchester' ,"
"'On the Basis of Sex' ,"
"'Strangers: Prey at Night' ,"
"'White Boy Rick' ,"
"'Wont You Be My Neighbor?' ,"
Overlord' 
